ID,Predicted price
19276,367197.4422
19277,369787.49937
19278,450319.16882
19279,800828.74737
19280,618300.61106
19281,466756.29941
19282,620027.00291
19283,444856.13553
19284,296173.49192
19285,208675.09674
19286,531279.92439
19287,421243.63849
19288,583399.56298
19289,485646.59814
19290,489273.23443
19291,704069.16762
19292,601061.76295
19293,259802.84889
19294,355089.97505
19295,210539.79481
19296,1016094.3093
19297,387438.75176
19298,314017.4781
19299,426689.7921
19300,557655.59846
19301,273102.82997
19302,292777.07439
19303,280214.42543
19304,518566.16906
19305,249266.53326
19306,986966.54306
19307,224378.77052
19308,816355.84424
19309,372900.11374
19310,484821.52773
19311,1256798.6838
19312,533919.90411
19313,489900.41476
19314,302865.02201
19315,516762.16816
19316,1531539.5364
19317,321245.50751
19318,975571.26153
19319,3053765.1699
19320,215142.02562
19321,550951.44336
19322,497896.44142
19323,217171.33659
19324,423822.78586
19325,563636.86374
19326,480645.63618
19327,371693.29824
19328,333147.97314
19329,739086.83395
19330,271561.55773
19331,263064.8942
19332,207494.92374
19333,941796.1167
19334,238507.92068
19335,218377.59667
19336,753070.73792
19337,278878.87443
19338,571420.17949
19339,629769.92512
19340,334109.70607
19341,272281.13028
19342,486889.09848
19343,326126.07211
19344,346301.19182
19345,480768.14424
19346,295750.67567
19347,1170509.7482
19348,1941632.2897
19349,783696.73412
19350,238808.26789
19351,330534.09168
19352,359581.37241
19353,707779.61169
19354,799171.76476
19355,604310.72309
19356,382258.68319
19357,215475.04322
19358,279728.49612
19359,511691.64823
19360,510404.38792
19361,1258184.1907
19362,331218.4485
19363,628513.63658
19364,524010.09296
19365,289063.58116
19366,207831.54777
19367,629700.77594
19368,600759.76268
19369,292503.12567
19370,588955.72931
19371,271882.92454
19372,402974.69708
19373,283858.49181
19374,350188.66278
19375,672844.20103
19376,665974.40864
19377,589914.97552
19378,276850.17325
19379,370532.73944
19380,623641.5312
19381,364053.9793
19382,206742.01016
19383,1899670.3089
19384,667067.83689
19385,367166.64953
19386,235208.3084
19387,546257.05221
19388,390054.05592
19389,795119.88097
19390,384043.66476
19391,254119.71691
19392,312751.7791
19393,745339.75804
19394,405424.18326
19395,449819.0468
19396,748259.09756
19397,477485.93899
19398,350252.6479
19399,519341.26981
19400,638999.24038
19401,234300.34738
19402,1099960.5276
19403,260826.54036
19404,624062.82482
19405,446635.0227
19406,230338.10515
19407,466562.50279
19408,556954.00042
19409,690959.62615
19410,914604.56632
19411,283630.08015
19412,284384.74773
19413,585816.7617
19414,770386.97429
19415,338050.03006
19416,310838.69413
19417,376823.51431
19418,412393.03725
19419,704285.18775
19420,3917774.4636
19421,394060.86813
19422,539416.49921
19423,287906.61901
19424,236211.77648
19425,345232.97715
19426,344069.15802
19427,456537.95227
19428,356469.89449
19429,411552.97798
19430,1307106.3885
19431,225737.55067
19432,922130.55732
19433,675589.44155
19434,362032.51787
19435,316565.30944
19436,475348.27717
19437,297070.25145
19438,314935.61957
19439,279100.95695
19440,325619.40909
19441,327139.0695
19442,704384.27983
19443,334968.66752
19444,219504.53019
19445,384301.835
19446,271383.65932
19447,1156449.0594
19448,934594.1881
19449,535687.82884
19450,472000.1557
19451,367845.60724
19452,416756.66265
19453,288526.4076
19454,227270.94545
19455,395838.24361
19456,192737.4635
19457,568290.61377
19458,256054.01812
19459,511290.33363
19460,267859.55727
19461,412332.03467
19462,213864.75227
19463,803769.44328
19464,325014.9537
19465,414550.51498
19466,301998.48864
19467,407681.10926
19468,291501.19044
19469,456740.59116
19470,398722.97528
19471,512258.23052
19472,242463.83279
19473,565918.18178
19474,219465.79975
19475,311290.22786
19476,237564.12228
19477,222710.59752
19478,547438.07119
19479,509338.96509
19480,309517.13175
19481,1154158.8333
19482,611068.17371
19483,347906.34778
19484,597937.77895
19485,432685.3733
19486,195361.69309
19487,384246.42561
19488,622919.7158
19489,492586.93218
19490,248839.08899
19491,323997.55089
19492,499647.07401
19493,369731.76504
19494,1018805.4117
19495,835002.07479
19496,400861.92269
19497,533509.10332
19498,318147.93827
19499,454459.79352
19500,361388.19859
19501,323450.03723
19502,1403006.6478
19503,302160.19185
19504,317832.39487
19505,309186.1052
19506,350597.45933
19507,528359.70726
19508,311244.00791
19509,573062.0521
19510,469043.04934
19511,635818.98516
19512,229682.93009
19513,478205.37537
19514,459386.21582
19515,378422.34681
19516,348482.43695
19517,338257.08627
19518,475161.53339
19519,980895.75112
19520,509735.47163
19521,837408.60584
19522,219197.68126
19523,601823.55419
19524,272426.80715
19525,648644.36127
19526,427699.80804
19527,392659.45016
19528,636712.85783
19529,591855.42918
19530,605439.79847
19531,391329.75354
19532,290237.69734
19533,631153.89165
19534,624306.8243
19535,1258104.3016
19536,778123.62131
19537,574817.96836
19538,469135.80106
19539,241108.71465
19540,733344.7945
19541,947945.31216
19542,1828918.4891
19543,588302.17533
19544,798765.85703
19545,370924.42778
19546,581473.10626
19547,727690.12673
19548,727690.12673
19549,340135.8877
19550,212237.17511
19551,277899.01529
19552,254928.83422
19553,306211.38
19554,335110.46311
19555,359793.43564
19556,622567.15467
19557,389358.39008
19558,260220.75262
19559,289164.18819
19560,493988.0817
19561,447616.74324
19562,299112.42387
19563,306417.25855
19564,690139.58544
19565,326611.24359
19566,448543.65523
19567,230959.90176
19568,540607.78412
19569,777814.45255
19570,565690.71863
19571,718929.3757
19572,331831.27725
19573,818792.18894
19574,267731.54509
19575,445964.34424
19576,570425.96355
19577,202540.30051
19578,273140.47673
19579,745138.51516
19580,858893.05746
19581,800522.45734
19582,216582.2923
19583,242593.73031
19584,729254.88696
19585,505167.3484
19586,419640.15676
19587,297838.83219
19588,283607.62401
19589,787603.92605
19590,468591.52478
19591,717157.63821
19592,774993.45662
19593,983147.68753
19594,478798.25405
19595,520693.81058
19596,612923.54434
19597,512101.58781
19598,887442.65531
19599,1274624.7896
19600,1445127.4568
19601,916087.08407
19602,398839.4321
19603,241055.73107
19604,828120.54354
19605,791056.76247
19606,505398.00116
19607,734127.80022
19608,395950.69404
19609,263344.35547
19610,221133.97369
19611,431455.42676
19612,714943.45752
19613,1249515.5024
19614,654676.99808
19615,567115.23714
19616,295248.14885
19617,363306.68695
19618,331250.23453
19619,358275.78059
19620,341905.86483
19621,343538.78393
19622,586071.83865
19623,334589.85019
19624,558297.40211
19625,428522.53402
19626,275419.58045
19627,1037176.3206
19628,212156.77528
19629,529632.22669
19630,390124.70525
19631,549449.16554
19632,663559.20406
19633,339389.89251
19634,218042.72957
19635,820853.1924
19636,1364619.2311
19637,898428.1455
19638,213583.7118
19639,1739282.4824
19640,721737.76439
19641,416324.98245
19642,319931.0165
19643,608407.31242
19644,584268.6379
19645,631074.9821
19646,338864.8262
19647,491361.62567
19648,336576.61245
19649,627983.84012
19650,698089.31962
19651,410539.02694
19652,351989.80112
19653,336950.53011
19654,488503.94383
19655,822267.73575
19656,3026108.462
19657,479149.8715
19658,740872.1725
19659,195241.59329
19660,619570.93003
19661,1446346.6204
19662,294255.76207
19663,301371.44501
19664,980587.53993
19665,612998.79679
19666,754414.41107
19667,835486.32601
19668,400349.25243
19669,573895.51912
19670,564025.13113
19671,275492.18993
19672,474071.30252
19673,205680.79233
19674,534580.04502
19675,310949.47338
19676,458002.54912
19677,749107.90764
19678,281943.66973
19679,212846.74991
19680,213834.57792
19681,322446.53245
19682,523607.19116
19683,437108.74478
19684,450712.29204
19685,368589.71293
19686,489668.9759
19687,770293.47216
19688,357874.72348
19689,203861.18753
19690,301243.44083
19691,627928.39257
19692,1194812.3877
19693,800992.70815
19694,635770.814
19695,413846.88927
19696,228605.39691
19697,917825.79489
19698,337628.62861
19699,235308.84091
19700,1723797.2883
19701,287795.95495
19702,360907.24121
19703,563085.93554
19704,655887.13951
19705,599679.35925
19706,735718.41405
19707,448620.94022
19708,481704.64131
19709,1047040.4231
19710,298040.71671
19711,231339.96449
19712,747247.26445
19713,512330.97334
19714,226523.94247
19715,658954.98996
19716,209855.74892
19717,696763.43153
19718,262077.24633
19719,304058.07686
19720,389870.81252
19721,1007265.5441
19722,357013.08355
19723,320877.01957
19724,214720.17777
19725,327618.15692
19726,2945022.2401
19727,358579.56172
19728,581495.81604
19729,1153594.5855
19730,267764.55584
19731,414913.27582
19732,252851.96543
19733,1376093.3315
19734,221839.80718
19735,673803.20904
19736,419184.2755
19737,401163.12036
19738,294836.51994
19739,2270515.4023
19740,251564.06786
19741,780849.62612
19742,758734.75115
19743,252810.23949
19744,213710.70322
19745,700462.72679
19746,380747.12075
19747,1999114.9133
19748,360448.40271
19749,324948.98977
19750,487672.19809
19751,539519.94888
19752,283819.68721
19753,635773.95729
19754,610189.35738
19755,785737.59746
19756,257687.58257
19757,443601.58203
19758,528747.70494
19759,215953.03756
19760,565818.63207
19761,257919.59882
19762,425557.3611
19763,375102.63618
19764,443176.61014
19765,272867.4942
19766,1155886.5294
19767,292687.87155
19768,586265.02934
19769,748379.01058
19770,634227.41578
19771,457213.46998
19772,259161.77265
19773,350825.37088
19774,458736.4838
19775,227339.48508
19776,209278.4464
19777,440689.71451
19778,303969.53373
19779,678441.89488
19780,213879.91637
19781,440869.22214
19782,415033.69564
19783,257355.26205
19784,267766.11377
19785,818407.84536
19786,215082.17767
19787,483833.8506
19788,678918.52586
19789,216904.82117
19790,1135913.1171
19791,297651.72188
19792,381552.36963
19793,666608.03544
19794,327115.35762
19795,487391.96992
19796,217133.07405
19797,352900.95675
19798,349931.11259
19799,377264.03064
19800,522502.9146
19801,853534.09315
19802,238006.66104
19803,382245.1874
19804,570842.34082
19805,567277.30482
19806,279336.23385
19807,836748.24637
19808,369410.27047
19809,356886.16846
19810,339879.27534
19811,467776.21078
19812,1392714.1728
19813,738984.09216
19814,327159.43179
19815,451280.7185
19816,262795.38067
19817,548853.87786
19818,434322.17897
19819,552894.23522
19820,461622.32136
19821,445900.2912
19822,361362.79312
19823,287361.9498
19824,615709.35054
19825,493363.96698
19826,503621.98742
19827,802337.48781
19828,553383.5819
19829,385787.66973
19830,208129.22166
19831,234314.33483
19832,735342.93597
19833,939650.66203
19834,607331.83571
19835,232206.91973
19836,370007.02058
19837,309212.40559
19838,324806.02486
19839,376231.79312
19840,525427.19881
19841,334731.22346
19842,230041.83834
19843,598323.25107
19844,470956.85613
19845,663934.17306
19846,421126.06194
19847,240376.84655
19848,268581.11002
19849,975819.76928
19850,282124.09709
19851,343596.21676
19852,297904.80266
19853,541230.31176
19854,326792.77715
19855,208873.85348
19856,338611.36428
19857,1040964.8745
19858,585255.49825
19859,300165.58623
19860,1213226.9812
19861,736167.43626
19862,402018.47559
19863,721341.67031
19864,232222.09865
19865,598110.98358
19866,275327.9243
19867,411468.99451
19868,485817.73819
19869,261624.15108
19870,554898.59146
19871,512987.73047
19872,518654.3615
19873,384292.37397
19874,658174.83024
19875,249158.00103
19876,230762.58984
19877,352849.77365
19878,1177401.1168
19879,296071.52951
19880,625595.57436
19881,535630.13849
19882,310586.63354
19883,622433.56562
19884,523423.7984
19885,278216.74419
19886,494932.25132
19887,465359.56709
19888,758356.40518
19889,394376.42422
19890,756005.70468
19891,1218864.1703
19892,738359.2951
19893,461904.7012
19894,326878.89234
19895,325943.66232
19896,230075.7868
19897,588611.69009
19898,222330.14943
19899,746955.26604
19900,339247.67994
19901,502368.48394
19902,207435.14615
19903,627128.13179
19904,841692.48803
19905,1043238.1766
19906,349759.45976
19907,523420.97239
19908,251756.82661
19909,384137.85719
19910,400310.25756
19911,372012.78516
19912,220878.96792
19913,768325.4025
19914,573516.63488
19915,2355137.127
19916,295831.56574
19917,2406362.3159
19918,818072.66311
19919,1296116.3069
19920,295614.78971
19921,243028.03534
19922,538343.15299
19923,579722.19832
19924,262856.66057
19925,280385.121
19926,686785.2397
19927,373891.24771
19928,313993.38808
19929,363718.15212
19930,377321.39688
19931,376445.32656
19932,456905.9997
19933,256329.7773
19934,589285.64418
19935,298850.5575
19936,440348.4914
19937,636707.16458
19938,651600.88047
19939,875776.99777
19940,482830.48495
19941,1343606.1615
19942,721242.32007
19943,597017.67284
19944,394601.10658
19945,533541.29561
19946,362466.25004
19947,260161.03983
19948,257900.05438
19949,565594.58689
19950,384085.14722
19951,879176.79584
19952,381476.25274
19953,574193.59675
19954,753643.33333
19955,1353697.8394
19956,480391.26471
19957,442183.79003
19958,618380.19247
19959,358611.17887
19960,1088111.6426
19961,528790.0446
19962,231061.99288
19963,515284.86755
19964,405637.20115
19965,242028.69572
19966,220846.71885
19967,1308679.7383
19968,220508.82719
19969,566325.61416
19970,372973.44065
19971,1069421.5996
19972,280414.47649
19973,694915.29471
19974,747389.91896
19975,365752.92706
19976,847813.78586
19977,348044.44885
19978,722704.77064
19979,321993.39255
19980,424969.75488
19981,1628188.3997
19982,692700.4994
19983,226677.59136
19984,851674.17597
19985,297118.76004
19986,392624.8598
19987,536476.25873
19988,539833.6623
19989,505327.48815
19990,480059.27061
19991,360000.67482
19992,424693.26056
19993,394002.62834
19994,432557.96986
19995,401569.89079
19996,353398.44639
19997,1810963.3422
19998,924520.70895
19999,401628.83624
20000,1790793.5663
20001,1146526.5085
20002,260910.68331
20003,610462.52365
20004,692774.89675
20005,542334.58999
20006,619614.02422
20007,1059197.2339
20008,413922.98472
20009,175335.53633
20010,794772.13165
20011,490879.77129
20012,994415.97215
20013,510014.62683
20014,301161.72648
20015,909640.94864
20016,378482.23651
20017,492502.51235
20018,1177087.7152
20019,581989.20211
20020,1184522.7568
20021,524318.33715
20022,281366.62945
20023,693985.59848
20024,629603.0475
20025,1049843.1612
20026,292008.58397
20027,269841.14538
20028,306219.99064
20029,678543.71202
20030,766415.53836
20031,934613.70632
20032,381294.56485
20033,215941.52029
20034,912601.90334
20035,288628.0531
20036,702430.39339
20037,347557.48593
20038,402076.44004
20039,316341.30794
20040,332760.22948
20041,706866.14892
20042,256512.92157
20043,432035.11629
20044,488755.58089
20045,232136.41294
20046,642975.42025
20047,826801.73639
20048,968356.12454
20049,213972.32805
20050,240135.93937
20051,986740.76568
20052,446614.86062
20053,311504.41121
20054,312983.86739
20055,316950.89921
20056,306612.14259
20057,367440.40128
20058,295631.00474
20059,250034.23304
20060,429284.91272
20061,534683.68813
20062,552015.70408
20063,214784.29268
20064,527262.61421
20065,258089.94002
20066,296969.12287
20067,646066.21095
20068,273102.29275
20069,454668.1564
20070,233805.94185
20071,360904.90454
20072,431471.58789
20073,319787.946
20074,634119.1324
20075,405103.94632
20076,391674.18399
20077,279346.86691
20078,286860.11846
20079,656834.80319
20080,108666.6286
20081,248566.6809
20082,1095175.7121
20083,434310.78731
20084,456936.30386
20085,427154.22872
20086,450296.50161
20087,344794.19113
20088,265475.48306
20089,350138.85812
20090,741784.46327
20091,648740.82997
20092,678849.46757
20093,306999.35008
20094,314916.63862
20095,325722.52651
20096,266707.13751
20097,270505.67911
20098,277107.71886
20099,430345.34556
20100,220680.55075
20101,366451.07768
20102,295547.04479
20103,336291.76405
20104,310969.77022
20105,291939.16773
20106,455068.90094
20107,415095.84879
20108,536239.20196
20109,249841.33306
20110,189116.2355
20111,595203.06427
20112,211043.0224
20113,2438329.6233
20114,198136.97047
20115,395755.19295
20116,661488.67987
20117,370517.98407
20118,1507734.7965
20119,371109.10082
20120,289803.91522
20121,551957.29587
20122,753917.79202
20123,279186.41063
20124,516160.22659
20125,219012.25496
20126,209085.35536
20127,453509.193
20128,397388.68877
20129,627063.83398
20130,612316.00095
20131,556940.02709
20132,992118.10808
20133,260332.62887
20134,1375226.1927
20135,252639.49099
20136,740067.80409
20137,396633.21156
20138,448897.22324
20139,345849.35837
20140,464760.45907
20141,413454.3044
20142,250628.1286
20143,858717.70775
20144,361326.65787
20145,604115.08936
20146,480145.25755
20147,648531.36114
20148,218827.50909
20149,293196.34217
20150,346477.34438
20151,978993.43591
20152,343863.33265
20153,1274699.2755
20154,401867.41707
20155,358559.1935
20156,348848.22228
20157,667296.41996
20158,2310025.1621
20159,549032.53849
20160,1233777.7655
20161,439250.59712
20162,597123.91212
20163,905475.98466
20164,447423.98585
20165,297999.82778
20166,485418.18446
20167,298123.02751
20168,677742.93552
20169,211250.96794
20170,660759.65021
20171,301797.83548
20172,481500.25317
20173,245007.17159
20174,857543.64246
20175,301480.71982
20176,483858.24209
20177,416193.46681
20178,357624.52154
20179,316175.54572
20180,1014524.0219
20181,268849.35831
20182,910079.72236
20183,783626.00707
20184,632573.69662
20185,234090.33775
20186,486536.89177
20187,756736.51224
20188,542410.08873
20189,328230.6008
20190,578812.87431
20191,236308.56823
20192,826605.10385
20193,849510.58449
20194,407678.57537
20195,630687.30124
20196,956032.46109
20197,470724.22721
20198,291312.7408
20199,411569.75742
20200,423707.91184
20201,271525.2458
20202,334487.16962
20203,839383.78012
20204,574140.84739
20205,305707.31922
20206,722768.91472
20207,496900.12055
20208,574870.52059
20209,388901.64294
20210,824334.23448
20211,302933.23862
20212,314998.08371
20213,515401.21125
20214,444746.93844
20215,691277.78067
20216,649674.5958
20217,276435.13612
20218,494694.26754
20219,436983.78803
20220,1446903.4713
20221,573081.25631
20222,681593.02044
20223,445761.96345
20224,403814.94771
20225,425849.77543
20226,356884.88454
20227,194958.64282
20228,216250.60347
20229,433774.93575
20230,443030.73676
20231,435391.02302
20232,500921.66142
20233,308004.942
20234,840284.50726
20235,281075.18311
20236,687309.25548
20237,247846.07967
20238,499392.10951
20239,419099.46711
20240,326306.15707
20241,749524.95807
20242,565779.73419
20243,437140.60036
20244,451347.12334
20245,274414.12404
20246,430700.08668
20247,349982.20424
20248,225791.61232
20249,789788.02934
20250,888065.89138
20251,375152.52834
20252,223523.86494
20253,252626.64486
20254,331364.88474
20255,320826.28817
20256,381663.2589
20257,225380.74556
20258,251003.80604
20259,315354.81038
20260,224576.43884
20261,364593.87537
20262,516457.83545
20263,247154.98039
20264,689861.71001
20265,238980.62572
20266,561869.89941
20267,564283.34454
20268,294938.67251
20269,252006.11356
20270,710901.16825
20271,990545.43855
20272,601287.31491
20273,812602.99368
20274,1569520.0258
20275,681785.67878
20276,664638.10862
20277,932476.5827
20278,1547748.9413
20279,1107021.5993
20280,331638.70018
20281,283231.84511
20282,745576.57043
20283,1034188.9009
20284,318616.19424
20285,850396.36376
20286,1185701.5971
20287,209354.36558
20288,250687.86265
20289,530942.51744
20290,635485.96619
20291,403257.34552
20292,546321.47585
20293,493483.60054
20294,418756.98678
20295,422924.22038
20296,602151.60913
20297,992527.69719
20298,871986.03542
20299,257848.93953
20300,421061.07031
20301,379035.35711
20302,671772.22683
20303,214899.99768
20304,750315.66373
20305,420906.45927
20306,330182.60112
20307,394127.95765
20308,351868.94254
20309,401528.65987
20310,439297.4037
20311,1120863.1442
20312,335877.20905
20313,543571.69173
20314,1263870.584
20315,772405.92733
20316,690821.45662
20317,1811677.2204
20318,761469.95446
20319,551954.88598
20320,212752.81881
20321,315868.86347
20322,341754.26049
20323,342104.00605
20324,243271.52595
20325,296938.6174
20326,284840.50227
20327,406547.08536
20328,697731.91441
20329,501929.58239
20330,416736.47444
20331,545859.71036
20332,263357.81146
20333,412277.68733
20334,223341.89708
20335,306044.0764
20336,747808.20497
20337,753430.8374
20338,481947.78296
20339,287004.58409
20340,228165.23862
20341,1410372.216
20342,246206.91131
20343,298610.26775
20344,342428.51407
20345,323359.71677
20346,444287.63762
20347,366647.31937
20348,283473.93604
20349,1134846.1319
20350,301545.37103
20351,563636.53747
20352,582814.86544
20353,266978.78575
20354,759825.95489
20355,261910.70391
20356,718398.10214
20357,252842.58882
20358,418230.35471
20359,683454.82683
20360,351780.20818
20361,266900.48539
20362,254874.65302
20363,376669.26947
20364,338670.97921
20365,450197.49933
20366,304732.71735
20367,229597.78293
20368,533948.73471
20369,507553.28771
20370,848158.46772
20371,791687.15335
20372,400796.95296
20373,403190.42759
20374,447648.63144
20375,343429.50999
20376,470090.05872
20377,242291.60821
20378,564011.55878
20379,364673.17256
20380,616159.59179
20381,745032.51732
20382,604496.62999
20383,782190.20817
20384,207832.62169
20385,315869.79924
20386,546209.16514
20387,1567477.7117
20388,209932.82638
20389,267552.6656
20390,381276.31367
20391,1164098.6452
20392,231291.63094
20393,527581.36344
20394,506993.29657
20395,529741.0335
20396,524102.46073
20397,752439.00553
20398,572610.1285
20399,848425.70022
20400,438856.69928
20401,245464.49442
20402,155029.8232
20403,571681.18167
20404,451550.18423
20405,308423.34564
20406,237752.12698
20407,237752.12698
20408,378686.19413
20409,2173089.5623
20410,408351.76939
20411,316296.25477
20412,1237650.8247
20413,306962.3415
20414,226861.30518
20415,260247.69754
20416,907622.27227
20417,968231.19986
20418,684384.32357
20419,294580.58784
20420,487713.21239
20421,930178.98067
20422,339279.41625
20423,298355.50735
20424,271652.21875
20425,165416.51448
20426,579540.61445
20427,217157.48033
20428,588549.20103
20429,516081.03849
20430,449388.8027
20431,459236.70324
20432,815792.88601
20433,1332439.5056
20434,247573.28077
20435,1691020.9728
20436,228346.20837
20437,596182.1204
20438,410469.91012
20439,300799.34891
20440,340311.55837
20441,538076.74645
20442,973463.09616
20443,271038.54008
20444,650429.56934
20445,387232.84339
20446,389782.52889
20447,153477.0433
20448,485903.1312
20449,237073.34436
20450,341727.6089
20451,350840.67543
20452,483606.29025
20453,432059.38681
20454,361177.90364
20455,273052.12225
20456,374018.54666
20457,231831.50895
20458,229647.93076
20459,549511.06263
20460,347170.13224
20461,467161.07611
20462,520773.20297
20463,865002.67834
20464,810868.97818
20465,1740083.3525
20466,432657.21245
20467,615333.17335
20468,396156.84902
20469,683969.01774
20470,210623.04953
20471,462651.55121
20472,488394.02375
20473,570545.74128
20474,325562.68818
20475,817820.88705
20476,194474.92888
20477,502239.03054
20478,258059.53799
20479,263477.12548
20480,271159.95499
20481,1439409.1398
20482,594280.23434
20483,393041.15381
20484,482489.58582
20485,315858.58872
20486,386950.7986
20487,581384.08193
20488,643506.43271
20489,216151.07445
20490,336535.01009
20491,594271.37067
20492,1237452.492
20493,446909.6531
20494,285592.05943
20495,687670.03502
20496,424677.64982
20497,316628.69003
20498,870565.42097
20499,817696.009
20500,277698.63283
20501,770575.30865
20502,258349.98999
20503,591307.85736
20504,302817.213
20505,238318.16268
20506,619300.6698
20507,692541.23972
20508,1503976.2893
20509,647155.54075
20510,533114.47835
20511,483845.50139
20512,263945.23016
20513,451653.30046
20514,242985.80457
20515,293013.46746
20516,419824.69437
20517,629851.11677
20518,430832.19434
20519,706015.1099
20520,297332.1014
20521,581419.93268
20522,380177.12618
20523,570512.11616
20524,523329.91019
20525,1602471.1714
20526,595268.39722
20527,519586.31102
20528,617695.36304
20529,410249.33902
20530,566200.887
20531,207698.4424
20532,261755.65208
20533,411875.3885
20534,352853.31306
20535,214893.15072
20536,566707.18627
20537,504101.65865
20538,251039.61602
20539,816329.22307
20540,644590.2339
20541,473781.58815
20542,863070.1712
20543,731637.13993
20544,794474.99845
20545,247955.64822
20546,705945.61525
20547,2279266.5119
20548,583955.40652
20549,702441.09945
20550,256314.5769
20551,770072.15393
20552,594471.22032
20553,469424.66937
20554,255144.39727
20555,251465.88102
20556,736711.38356
20557,367736.5465
20558,356072.13186
20559,335970.91885
20560,607228.87499
20561,316977.42928
20562,843337.43513
20563,722769.09127
20564,502776.52893
20565,507639.92965
20566,377244.08606
20567,917924.13602
20568,239439.52397
20569,466839.79142
20570,381828.40537
20571,243516.4691
20572,976227.6154
20573,201523.51347
20574,265128.9806
20575,545825.76885
20576,379218.76956
20577,406831.45667
20578,402563.54049
20579,268789.20852
20580,2305766.7133
20581,1176419.2619
20582,526237.53472
20583,530753.09736
20584,472930.50764
20585,218428.12722
20586,271152.63404
20587,457174.20795
20588,637890.65629
20589,488051.57753
20590,894111.44077
20591,438684.66728
20592,820706.06978
20593,1227524.9191
20594,226938.32167
20595,395715.56386
20596,416855.48816
20597,477687.53411
20598,217451.61575
20599,332534.87357
20600,870850.98879
20601,479272.30007
20602,567622.55126
20603,663889.97365
20604,511845.53584
20605,633066.03889
20606,243998.72757
20607,905959.45173
20608,502927.9337
20609,656351.67982
20610,384775.93058
20611,379909.9099
20612,1067203.2237
20613,288792.31545
20614,423231.89382
20615,783039.90583
20616,795477.23428
20617,434574.31177
20618,766371.49345
20619,430405.05896
20620,756363.00506
20621,562207.41161
20622,638907.11571
20623,224438.61541
20624,407175.91758
20625,317900.34606
20626,978858.30186
20627,392404.84627
20628,214827.20859
20629,211111.6041
20630,623664.00339
20631,361831.33807
20632,573669.87519
20633,779568.23417
20634,442978.3095
20635,981538.26125
20636,210110.94352
20637,542083.25835
20638,425024.9376
20639,417134.98453
20640,518965.09156
20641,463915.91202
20642,666260.536
20643,423327.95173
20644,787809.46784
20645,292682.83876
20646,558487.01112
20647,340453.27787
20648,452716.63467
20649,218677.6668
20650,550846.76115
20651,795141.86427
20652,688882.35656
20653,420235.36873
20654,308904.29951
20655,486057.74822
20656,266645.68367
20657,254382.19085
20658,1039793.8163
20659,222869.42768
20660,304017.47802
20661,285907.28126
20662,259725.70803
20663,1314471.5617
20664,633470.34279
20665,273639.11134
20666,588887.06563
20667,227342.96203
20668,724123.31682
20669,549546.81633
20670,342988.62959
20671,502163.91384
20672,391089.64846
20673,933784.75073
20674,215682.82077
20675,329819.14296
20676,346151.08502
20677,267199.9132
20678,624309.09548
20679,394994.32482
20680,288796.34534
20681,331761.99124
20682,297526.73681
20683,274770.96845
20684,594034.07527
20685,493447.55637
20686,279334.49608
20687,542222.20952
20688,547443.80725
20689,289890.2162
20690,360769.81632
20691,705548.89221
20692,468135.36043
20693,459758.54554
20694,831495.55994
20695,253689.02972
20696,299240.4605
20697,460509.55878
20698,1714452.0095
20699,419409.82404
20700,774462.44067
20701,314151.71457
20702,425745.42119
20703,248314.72602
20704,772478.17291
20705,522263.68726
20706,721888.49135
20707,346977.07399
20708,1100615.6245
20709,588091.76892
20710,243685.54462
20711,411021.76257
20712,519401.49057
20713,307213.65432
20714,465167.74357
20715,425889.5449
20716,413952.54676
20717,569928.94172
20718,446252.20522
20719,623959.51027
20720,327345.10751
20721,687162.11224
20722,682544.46719
20723,397326.92684
20724,223862.84647
20725,589172.31765
20726,703453.40731
20727,3060076.5948
20728,437556.5618
20729,271110.20849
20730,886677.769
20731,376747.79732
20732,1724042.6209
20733,645832.85808
20734,338093.15625
20735,441519.66136
20736,445300.04256
20737,241555.0099
20738,525079.66887
20739,534635.60215
20740,519804.52199
20741,498897.46711
20742,546949.0873
20743,416978.45574
20744,325136.70645
20745,358131.15626
20746,503353.19325
20747,764982.11893
20748,452787.49301
20749,216004.16504
20750,381663.8241
20751,227848.28895
20752,496207.26154
20753,281352.64771
20754,300598.03662
20755,444742.68271
20756,381474.73372
20757,323353.60074
20758,818949.56403
20759,337705.37888
20760,325791.10191
20761,503059.36424
20762,791616.00471
20763,3366385.7226
20764,475423.83048
20765,575298.15158
20766,477833.27359
20767,775499.73221
20768,327044.85038
20769,550872.41736
20770,189097.00591
20771,272265.65524
20772,272227.05271
20773,502050.14173
20774,772870.58285
20775,508271.95589
20776,232275.89167
20777,365158.59223
20778,619316.82586
20779,489336.68488
20780,1069909.9737
20781,488050.39095
20782,319233.17178
20783,605447.19359
20784,1255210.4835
20785,252047.51771
20786,517350.65637
20787,383623.94229
20788,731486.9245
20789,389224.26098
20790,517269.2893
20791,593473.4892
20792,765997.53741
20793,352932.49494
20794,569249.27382
20795,298209.84282
20796,298252.38065
20797,259315.58089
20798,654850.36135
20799,2752669.0365
20800,521433.84177
20801,251404.51401
20802,191282.51638
20803,486910.46964
20804,1991333.5399
20805,621845.18408
20806,749945.27088
20807,542968.22983
20808,422299.385
20809,742921.03258
20810,248861.06421
20811,442942.63368
20812,405834.45331
20813,225782.63952
20814,802497.42536
20815,2703061.6691
20816,450508.53132
20817,513216.02461
20818,396744.52639
20819,243834.12987
